"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","area_title","own_title","industry_title","agglvl_title","size_title","annual_avg_estabs_count","annual_avg_emplvl","total_annual_wages","taxable_annual_wages","annual_contributions","annual_avg_wkly_wage","avg_annual_pay","lq_disclosure_code","lq_annual_avg_estabs_count","lq_annual_avg_emplvl","lq_total_annual_wages","lq_taxable_annual_wages","lq_annual_contributions","lq_annual_avg_wkly_wage","lq_avg_annual_pay","oty_disclosure_code","oty_annual_avg_estabs_count_chg","oty_annual_avg_estabs_count_pct_chg","oty_annual_avg_emplvl_chg","oty_annual_avg_emplvl_pct_chg","oty_total_annual_wages_chg","oty_total_annual_wages_pct_chg","oty_taxable_annual_wages_chg","oty_taxable_annual_wages_pct_chg","oty_annual_contributions_chg","oty_annual_contributions_pct_chg","oty_annual_avg_wkly_wage_chg","oty_annual_avg_wkly_wage_pct_chg","oty_avg_annual_pay_chg","oty_avg_annual_pay_pct_chg"
"01017","5","23","74","0","2017","A","","Chambers County, Alabama","Private","NAICS 23 Construction","County, NAICS Sector -- by ownership sector","All establishment sizes",49,255,11895065,2126285,28360,897,46647,"",1.03,0.64,0.74,0.50,0.35,1.16,1.16,"",-6,-10.9,50,24.4,4378060,58.2,114725,5.7,1955,7.4,193,27.4,10053,27.5
"01019","5","23","74","0","2017","A","","Cherokee County, Alabama","Private","NAICS 23 Construction","County, NAICS Sector -- by ownership sector","All establishment sizes",29,70,2547969,694998,14502,703,36530,"",0.90,0.29,0.28,0.27,0.22,0.98,0.98,"",-5,-14.7,-18,-20.5,-680934,-21.1,-131439,-15.9,-13856,-48.9,-1,-0.1,-58,-0.2
"01021","5","23","74","0","2017","A","","Chilton County, Alabama","Private","NAICS 23 Construction","County, NAICS Sector -- by ownership sector","All establishment sizes",93,597,24030418,5765679,84486,774,40263,"",1.52,1.33,1.33,1.05,0.72,1.00,1.00,"",1,1.1,-19,-3.1,363104,1.5,-212987,-3.6,-15724,-15.7,35,4.7,1826,4.8
"01023","5","23","74","0","2017","A","N","Choctaw County, Alabama","Private","NAICS 23 Construction","County, NAICS Sector -- by ownership sector","All establishment sizes",14,0,0,0,0,0,0,"N",0.60,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01025","5","23","74","0","2017","A","","Clarke County, Alabama","Private","NAICS 23 Construction","County, NAICS Sector -- by ownership sector","All establishment sizes",30,170,7095903,1742715,49459,804,41823,"",0.57,0.44,0.43,0.41,0.54,0.99,0.99,"",2,7.1,-4,-2.3,43351,0.6,86031,5.2,-817,-1.6,22,2.8,1174,2.9
"01027","5","23","74","0","2017","A","","Clay County, Alabama","Private","NAICS 23 Construction","County, NAICS Sector -- by ownership sector","All establishment sizes",11,37,1319969,407194,14337,680,35356,"",0.66,0.19,0.18,0.18,0.37,0.97,0.97,"",0,0.0,-1,-2.6,-119261,-8.3,-5870,-1.4,-5377,-27.3,-55,-7.5,-2854,-7.5
"01029","5","23","74","0","2017","A","","Cleburne County, Alabama","Private","NAICS 23 Construction","County, NAICS Sector -- by ownership sector","All establishment sizes",13,255,23665375,4121655,153854,1788,92957,"",0.75,2.48,4.90,3.70,4.18,1.98,1.98,"",-2,-13.3,-85,-25.0,-4503153,-16.0,-540762,-11.6,-46001,-23.0,194,12.2,10047,12.1
"01031","5","23","74","0","2017","A","","Coffee County, Alabama","Private","NAICS 23 Construction","County, NAICS Sector -- by ownership sector","All establishment sizes",86,392,15412782,3754042,54435,756,39293,"",0.99,0.52,0.55,0.41,0.24,1.06,1.06,"",-6,-6.5,-5,-1.3,945826,6.5,-41156,-1.1,-21193,-28.0,55,7.8,2829,7.8
"01033","5","23","74","0","2017","A","","Colbert County, Alabama","Private","NAICS 23 Construction","County, NAICS Sector -- by ownership sector","All establishment sizes",107,1387,69556938,14767298,741729,965,50155,"",1.04,1.21,1.28,1.11,1.92,1.06,1.06,"",0,0.0,-37,-2.6,-1505311,-2.1,-1059019,-6.7,-93902,-11.2,6,0.6,263,0.5
"01035","5","23","74","0","2017","A","","Conecuh County, Alabama","Private","NAICS 23 Construction","County, NAICS Sector -- by ownership sector","All establishment sizes",12,59,1931898,609515,4360,634,32977,"",0.59,0.36,0.30,0.33,0.09,0.85,0.85,"",0,0.0,-6,-9.2,-111993,-5.5,-35766,-5.5,-2147,-33.0,29,4.8,1533,4.9
"01037","5","23","74","0","2017","A","","Coosa County, Alabama","Private","NAICS 23 Construction","County, NAICS Sector -- by ownership sector","All establishment sizes",8,20,711819,186151,3649,687,35740,"",0.82,0.30,0.27,0.26,0.18,0.90,0.90,"",0,0.0,-1,-4.8,66750,10.3,-54980,-22.8,-1195,-24.7,103,17.6,5384,17.7
"01039","5","23","74","0","2017","A","","Covington County, Alabama","Private","NAICS 23 Construction","County, NAICS Sector -- by ownership sector","All establishment sizes",70,467,17261816,4743881,102649,711,36970,"",0.98,0.78,0.74,0.68,0.36,0.95,0.95,"",-1,-1.4,8,1.7,643559,3.9,122865,2.7,-17715,-14.7,14,2.0,732,2.0
"01041","5","23","74","0","2017","A","","Crenshaw County, Alabama","Private","NAICS 23 Construction","County, NAICS Sector -- by ownership sector","All establishment sizes",15,83,2754044,853584,13277,642,33382,"",0.73,0.46,0.40,0.40,0.19,0.87,0.87,"",-1,-6.2,-19,-18.6,-836495,-23.3,-235879,-21.7,-19460,-59.4,-32,-4.7,-1676,-4.8
"01043","5","23","74","0","2017","A","","Cullman County, Alabama","Private","NAICS 23 Construction","County, NAICS Sector -- by ownership sector","All establishment sizes",178,1226,50441543,13068291,330231,791,41152,"",1.22,0.89,0.88,0.79,0.99,0.99,0.99,"",2,1.1,-88,-6.7,-3186502,-5.9,-1787951,-12.0,-187917,-36.3,6,0.8,329,0.8
"01045","5","23","74","0","2017","A","","Dale County, Alabama","Private","NAICS 23 Construction","County, NAICS Sector -- by ownership sector","All establishment sizes",60,505,24476027,5814631,90666,932,48459,"",0.86,0.63,0.52,0.72,0.42,0.83,0.83,"",-1,-1.6,-63,-11.1,-3718111,-13.2,-798485,-12.1,-33148,-26.8,-22,-2.3,-1171,-2.4
"01047","5","23","74","0","2017","A","","Dallas County, Alabama","Private","NAICS 23 Construction","County, NAICS Sector -- by ownership sector","All establishment sizes",50,422,21325774,5535724,170910,973,50575,"",0.74,0.70,0.88,0.81,0.71,1.25,1.25,"",3,6.4,40,10.5,1114372,5.5,23522,0.4,-52144,-23.4,-45,-4.4,-2381,-4.5
"01049","5","23","74","0","2017","A","","DeKalb County, Alabama","Private","NAICS 23 Construction","County, NAICS Sector -- by ownership sector","All establishment sizes",74,611,28133176,6187580,136056,886,46070,"",0.79,0.60,0.70,0.49,0.51,1.16,1.16,"",1,1.4,-41,-6.3,1256348,4.7,-200949,-3.1,-41592,-23.4,93,11.7,4822,11.7
"01051","5","23","74","0","2017","A","","Elmore County, Alabama","Private","NAICS 23 Construction","County, NAICS Sector -- by ownership sector","All establishment sizes",148,765,33022155,8027167,172820,831,43190,"",1.35,0.80,0.91,0.76,0.81,1.13,1.13,"",1,0.7,19,2.5,1500499,4.8,88693,1.1,-24058,-12.2,19,2.3,940,2.2
"01053","5","23","74","0","2017","A","","Escambia County, Alabama","Private","NAICS 23 Construction","County, NAICS Sector -- by ownership sector","All establishment sizes",63,440,17524117,5145170,132256,767,39873,"",0.93,0.71,0.67,0.72,0.79,0.94,0.94,"",-1,-1.6,-1,-0.2,1018470,6.2,408200,8.6,17020,14.8,47,6.5,2438,6.5
"01055","5","23","74","0","2017","A","","Etowah County, Alabama","Private","NAICS 23 Construction","County, NAICS Sector -- by ownership sector","All establishment sizes",132,1064,47002685,10551934,286117,849,44158,"",0.80,0.61,0.68,0.48,0.59,1.12,1.12,"",6,4.8,6,0.6,1637492,3.6,30293,0.3,-49217,-14.7,25,3.0,1297,3.0
"01057","5","23","74","0","2017","A","","Fayette County, Alabama","Private","NAICS 23 Construction","County, NAICS Sector -- by ownership sector","All establishment sizes",21,85,3410316,828183,25635,769,39965,"",0.78,0.44,0.49,0.43,0.63,1.12,1.12,"",0,0.0,3,3.7,49501,1.5,7933,1.0,2857,12.5,-18,-2.3,-979,-2.4
"01059","5","23","74","0","2017","A","","Franklin County, Alabama","Private","NAICS 23 Construction","County, NAICS Sector -- by ownership sector","All establishment sizes",37,221,7247387,2190059,63822,630,32744,"",0.81,0.44,0.37,0.36,0.32,0.86,0.86,"",3,8.8,11,5.2,736301,11.3,119217,5.8,-15680,-19.7,33,5.5,1714,5.5
"01061","5","23","74","0","2017","A","","Geneva County, Alabama","Private","NAICS 23 Construction","County, NAICS Sector -- by ownership sector","All establishment sizes",46,142,5532225,1502456,23549,750,39005,"",1.17,0.60,0.66,0.54,0.43,1.09,1.09,"",-2,-4.2,-13,-8.4,310738,6.0,-131974,-8.1,-7531,-24.2,100,15.4,5209,15.4
"01063","5","23","74","0","2017","A","","Greene County, Alabama","Private","NAICS 23 Construction","County, NAICS Sector -- by ownership sector","All establishment sizes",10,27,1421409,343447,2950,1012,52645,"",0.77,0.32,0.45,0.40,0.08,1.41,1.41,"",1,11.1,0,0.0,-296823,-17.3,-143841,-29.5,-3624,-55.1,-197,-16.3,-10217,-16.3
"01065","5","23","74","0","2017","A","","Hale County, Alabama","Private","NAICS 23 Construction","County, NAICS Sector -- by ownership sector","All establishment sizes",19,153,6318926,1511782,32611,794,41278,"",0.86,1.16,1.23,1.15,1.13,1.06,1.06,"",-1,-5.0,-4,-2.5,-434005,-6.4,-107671,-6.6,-14552,-30.9,-33,-4.0,-1734,-4.0
"01067","5","23","74","0","2017","A","","Henry County, Alabama","Private","NAICS 23 Construction","County, NAICS Sector -- by ownership sector","All establishment sizes",30,175,8818647,1854467,32956,969,50368,"",1.12,1.11,1.24,1.01,1.00,1.11,1.11,"",2,7.1,7,4.2,523399,6.3,-50193,-2.6,-18918,-36.5,17,1.8,869,1.8
"01069","5","23","74","0","2017","A","","Houston County, Alabama","Private","NAICS 23 Construction","County, NAICS Sector -- by ownership sector","All establishment sizes",219,1906,84399924,19486896,485664,851,44271,"",0.93,0.83,0.82,0.72,0.82,0.99,0.99,"",2,0.9,-18,-0.9,1421804,1.7,-439917,-2.2,-95440,-16.4,22,2.7,1143,2.7
"01071","5","23","74","0","2017","A","","Jackson County, Alabama","Private","NAICS 23 Construction","County, NAICS Sector -- by ownership sector","All establishment sizes",58,448,17341239,4707342,103135,745,38723,"",0.75,0.59,0.59,0.52,0.38,1.00,1.00,"",-1,-1.7,-29,-6.1,-1662610,-8.7,-603122,-11.4,-42084,-29.0,-21,-2.7,-1124,-2.8
"01073","3","23","74","0","2017","A","N","Jefferson County, Alabama","Local Government","NAICS 23 Construction","County, NAICS Sector -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",0.12,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01073","5","23","74","0","2017","A","","Jefferson County, Alabama","Private","NAICS 23 Construction","County, NAICS Sector -- by ownership sector","All establishment sizes",1198,15481,949927966,168731499,4124645,1180,61361,"",0.81,0.93,0.96,0.86,0.88,1.03,1.03,"",38,3.3,658,4.4,66305795,7.5,12394770,7.9,-27013,-0.7,34,3.0,1749,2.9
"01075","5","23","74","0","2017","A","","Lamar County, Alabama","Private","NAICS 23 Construction","County, NAICS Sector -- by ownership sector","All establishment sizes",14,87,3391134,1119721,29349,747,38867,"",0.62,0.52,0.49,0.57,0.71,0.94,0.94,"",0,0.0,23,35.9,1010424,42.4,479417,74.9,18743,176.7,30,4.2,1571,4.2
"01077","5","23","74","0","2017","A","","Lauderdale County, Alabama","Private","NAICS 23 Construction","County, NAICS Sector -- by ownership sector","All establishment sizes",151,1423,60835907,15438160,551216,822,42759,"",0.90,1.00,1.13,0.93,1.35,1.13,1.13,"",2,1.3,134,10.4,4819618,8.6,1351715,9.6,3253,0.6,-14,-1.7,-712,-1.6
"01079","5","23","74","0","2017","A","","Lawrence County, Alabama","Private","NAICS 23 Construction","County, NAICS Sector -- by ownership sector","All establishment sizes",39,275,11338495,2947809,107845,793,41231,"",1.11,1.19,1.34,1.31,1.85,1.12,1.12,"",0,0.0,38,16.0,1861073,19.6,461449,18.6,-5124,-4.5,24,3.1,1256,3.1
"01081","3","23","74","0","2017","A","N","Lee County, Alabama","Local Government","NAICS 23 Construction","County, NAICS Sector -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,"N",1.39,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01081","5","23","74","0","2017","A","","Lee County, Alabama","Private","NAICS 23 Construction","County, NAICS Sector -- by ownership sector","All establishment sizes",275,2491,145899935,34098753,445309,1126,58571,"",1.10,0.89,1.23,1.14,0.72,1.38,1.38,"",18,7.0,516,26.1,48375159,49.6,10469305,44.3,-222641,-33.3,176,18.5,9193,18.6
"01083","5","23","74","0","2017","A","","Limestone County, Alabama","Private","NAICS 23 Construction","County, NAICS Sector -- by ownership sector","All establishment sizes",163,2337,158818359,39251968,2107115,1307,67949,"",1.42,2.09,2.74,3.08,4.38,1.31,1.31,"",10,6.5,105,4.7,15379806,10.7,636729,1.6,-45897,-2.1,71,5.7,3670,5.7
"01085","5","23","74","0","2017","A","","Lowndes County, Alabama","Private","NAICS 23 Construction","County, NAICS Sector -- by ownership sector","All establishment sizes",14,100,4470743,1386716,45099,856,44522,"",1.06,0.89,0.79,1.06,1.10,0.88,0.88,"",-1,-6.7,-72,-41.9,-3929865,-46.8,-701906,-33.6,-47899,-51.5,-85,-9.0,-4390,-9.0
"01087","5","23","74","0","2017","A","N","Macon County, Alabama","Private","NAICS 23 Construction","County, NAICS Sector -- by ownership sector","All establishment sizes",11,0,0,0,0,0,0,"N",0.59,0,0,0,0,0,0,"N",-2,-15.4,0,0,0,0,0,0,0,0,0,0,0,0
"01089","5","23","74","0","2017","A","","Madison County, Alabama","Private","NAICS 23 Construction","County, NAICS Sector -- by ownership sector","All establishment sizes",615,5487,253848109,58108278,1313716,890,46264,"",0.81,0.58,0.43,0.56,0.48,0.73,0.73,"",17,2.8,332,6.4,21210616,9.1,3629865,6.7,-79704,-5.7,22,2.5,1131,2.5
"01091","5","23","74","0","2017","A","","Marengo County, Alabama","Private","NAICS 23 Construction","County, NAICS Sector -- by ownership sector","All establishment sizes",34,318,15234134,3348828,66839,923,47982,"",0.82,0.93,1.04,0.87,0.81,1.12,1.12,"",0,0.0,-64,-16.8,-5217930,-25.5,-1682371,-33.4,-109452,-62.1,-107,-10.4,-5592,-10.4
"01093","5","23","74","0","2017","A","","Marion County, Alabama","Private","NAICS 23 Construction","County, NAICS Sector -- by ownership sector","All establishment sizes",27,126,3935333,1214314,20273,602,31295,"",0.54,0.26,0.22,0.22,0.11,0.83,0.83,"",0,0.0,-6,-4.5,275695,7.5,-101433,-7.7,-9946,-32.9,68,12.7,3553,12.8
"01095","5","23","74","0","2017","A","","Marshall County, Alabama","Private","NAICS 23 Construction","County, NAICS Sector -- by ownership sector","All establishment sizes",144,1053,41579560,10934739,210925,759,39490,"",0.87,0.60,0.62,0.51,0.41,1.03,1.03,"",8,5.9,71,7.2,3093461,8.0,1132688,11.6,-21886,-9.4,5,0.7,288,0.7
"01097","3","23","74","0","2017","A","N","Mobile County, Alabama","Local Government","NAICS 23 Construction","County, NAICS Sector -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0,"N",0.00,0,0,0,0,0,0,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01097","5","23","74","0","2017","A","","Mobile County, Alabama","Private","NAICS 23 Construction","County, NAICS Sector -- by ownership sector","All establishment sizes",799,10207,530256815,120353223,3361739,999,51952,"",0.99,1.25,1.27,1.23,1.19,1.02,1.02,"",22,2.8,92,0.9,13893312,2.7,4655752,4.0,-451683,-11.8,17,1.7,904,1.8
"01099","5","23","74","0","2017","A","","Monroe County, Alabama","Private","NAICS 23 Construction","County, NAICS Sector -- by ownership sector","All establishment sizes",17,154,7648773,1421979,45223,958,49829,"",0.48,0.52,0.57,0.43,0.60,1.09,1.09,"",1,6.2,11,7.7,926900,13.8,-121537,-7.9,-487,-1.1,52,5.7,2741,5.8
"01101","5","23","74","0","2017","A","","Montgomery County, Alabama","Private","NAICS 23 Construction","County, NAICS Sector -- by ownership sector","All establishment sizes",355,4219,227287768,44037237,1089708,1036,53879,"",0.69,0.66,0.72,0.69,0.68,1.09,1.09,"",1,0.3,76,1.8,5535404,2.5,1504784,3.5,-119848,-9.9,7,0.7,357,0.7
"01103","5","23","74","0","2017","A","","Morgan County, Alabama","Private","NAICS 23 Construction","County, NAICS Sector -- by ownership sector","All establishment sizes",231,2873,147481419,31077448,821098,987,51326,"",1.04,1.27,1.35,1.09,1.14,1.07,1.07,"",5,2.2,-19,-0.7,6602554,4.7,-156994,-0.5,-185091,-18.4,50,5.3,2611,5.4
"01105","5","23","74","0","2017","A","","Perry County, Alabama","Private","NAICS 23 Construction","County, NAICS Sector -- by ownership sector","All establishment sizes",8,47,1567885,394441,14134,639,33241,"",0.66,0.46,0.46,0.44,0.65,0.99,0.99,"",1,14.3,0,0.0,59813,4.0,-37441,-8.7,5491,63.5,27,4.4,1436,4.5
"01107","5","23","74","0","2017","A","","Pickens County, Alabama","Private","NAICS 23 Construction","County, NAICS Sector -- by ownership sector","All establishment sizes",22,79,3391651,704410,8816,831,43206,"",0.82,0.43,0.45,0.38,0.22,1.06,1.06,"",1,4.8,25,46.3,1253964,58.7,184301,35.4,-3639,-29.2,69,9.1,3558,9.0
"01109","5","23","74","0","2017","A","","Pike County, Alabama","Private","NAICS 23 Construction","County, NAICS Sector -- by ownership sector","All establishment sizes",35,298,12368607,2840344,74466,799,41540,"",0.64,0.43,0.41,0.37,0.35,0.96,0.96,"",-2,-5.4,-3,-1.0,412947,3.5,-134450,-4.5,-4598,-5.8,36,4.7,1842,4.6
"01111","5","23","74","0","2017","A","","Randolph County, Alabama","Private","NAICS 23 Construction","County, NAICS Sector -- by ownership sector","All establishment sizes",27,124,4388910,1400682,23388,678,35276,"",0.90,0.54,0.53,0.56,0.45,0.99,0.99,"",1,3.8,9,7.8,569275,14.9,204144,17.1,-10450,-30.9,41,6.4,2134,6.4
"01113","5","23","74","0","2017","A","","Russell County, Alabama","Private","NAICS 23 Construction","County, NAICS Sector -- by ownership sector","All establishment sizes",86,575,26029648,6240117,189585,871,45295,"",1.20,0.86,0.96,0.81,1.06,1.12,1.12,"",-5,-5.5,-42,-6.8,125575,0.5,-919387,-12.8,-73042,-27.8,64,7.9,3328,7.9
"01115","5","23","74","0","2017","A","","St. Clair County, Alabama","Private","NAICS 23 Construction","County, NAICS Sector -- by ownership sector","All establishment sizes",185,1357,60615356,14714130,243533,859,44680,"",1.55,1.44,1.58,1.28,0.91,1.10,1.10,"",9,5.1,149,12.3,8684469,16.7,1810157,14.0,5644,2.4,33,4.0,1706,4.0
"01117","5","23","74","0","2017","A","","Shelby County, Alabama","Private","NAICS 23 Construction","County, NAICS Sector -- by ownership sector","All establishment sizes",534,5043,278801212,56627071,1320339,1063,55282,"",1.15,1.24,1.20,1.03,1.02,0.97,0.97,"",17,3.3,-336,-6.2,-1375542,-0.5,-6208096,-9.9,-655009,-33.2,61,6.1,3192,6.1
"01119","5","23","74","0","2017","A","","Sumter County, Alabama","Private","NAICS 23 Construction","County, NAICS Sector -- by ownership sector","All establishment sizes",15,51,3196957,448531,12549,1209,62891,"",0.81,0.36,0.53,0.34,0.29,1.48,1.48,"",2,15.4,-8,-13.6,14313,0.4,-161349,-26.5,-4608,-26.9,175,16.9,9100,16.9
"01121","5","23","74","0","2017","A","","Talladega County, Alabama","Private","NAICS 23 Construction","County, NAICS Sector -- by ownership sector","All establishment sizes",93,827,35444036,9238365,241286,824,42850,"",0.86,0.59,0.51,0.54,0.62,0.86,0.86,"",0,0.0,90,12.2,3190482,9.9,1046544,12.8,13541,5.9,-17,-2.0,-903,-2.1
"01123","5","23","74","0","2017","A","","Tallapoosa County, Alabama","Private","NAICS 23 Construction","County, NAICS Sector -- by ownership sector","All establishment sizes",78,588,35978096,7096350,95835,1176,61161,"",1.17,0.92,1.50,0.88,0.47,1.63,1.63,"",4,5.4,83,16.4,15062232,72.0,1226735,20.9,-52668,-35.5,380,47.7,19778,47.8
"01125","5","23","74","0","2017","A","","Tuscaloosa County, Alabama","Private","NAICS 23 Construction","County, NAICS Sector -- by ownership sector","All establishment sizes",412,4197,194911521,43678624,884902,893,46446,"",1.13,0.94,0.89,0.91,0.78,0.95,0.95,"",10,2.5,184,4.6,10720121,5.8,2069726,5.0,-24076,-2.6,10,1.1,550,1.2
"01127","5","23","74","0","2017","A","","Walker County, Alabama","Private","NAICS 23 Construction","County, NAICS Sector -- by ownership sector","All establishment sizes",90,550,25582793,6033956,160887,894,46493,"",0.82,0.64,0.73,0.59,0.66,1.14,1.14,"",-2,-2.2,53,10.7,3492713,15.8,616827,11.4,16647,11.5,39,4.6,2009,4.5
"01129","5","23","74","0","2017","A","","Washington County, Alabama","Private","NAICS 23 Construction","County, NAICS Sector -- by ownership sector","All establishment sizes",21,168,8486414,2006081,113120,971,50489,"",1.02,0.97,0.74,1.05,2.40,0.76,0.76,"",-3,-12.5,-14,-7.7,-248579,-2.8,-321079,-13.8,8295,7.9,47,5.1,2429,5.1
"01131","5","23","74","0","2017","A","","Wilcox County, Alabama","Private","NAICS 23 Construction","County, NAICS Sector -- by ownership sector","All establishment sizes",15,68,2693182,821997,12794,764,39752,"",0.80,0.50,0.42,0.58,0.32,0.84,0.84,"",-1,-6.2,-16,-19.0,-294327,-9.9,-142330,-14.8,-11990,-48.4,80,11.7,4186,11.8
"01133","5","23","74","0","2017","A","","Winston County, Alabama","Private","NAICS 23 Construction","County, NAICS Sector -- by ownership sector","All establishment sizes",27,132,6536444,1266656,18521,953,49581,"",0.70,0.36,0.46,0.26,0.14,1.28,1.28,"",1,3.8,-1,-0.8,745330,12.9,-72911,-5.4,-5242,-22.1,112,13.3,5874,13.4
"01999","5","23","74","0","2017","A","","Unknown Or Undefined, Alabama","Private","NAICS 23 Construction","County, NAICS Sector -- by ownership sector","All establishment sizes",1220,5668,328153385,82156399,2508132,1113,57898,"",1.18,2.33,1.80,1.90,1.69,0.77,0.77,"",56,4.8,-757,-11.8,-34830862,-9.6,-13503243,-14.1,-678623,-21.3,27,2.5,1402,2.5
"02000","3","23","54","0","2017","A","","Alaska -- Statewide","Local Government","NAICS 23 Construction","State, NAICS Sector -- by ownership sector","All establishment sizes",66,131,5767680,5119543,108772,849,44140,"",6.60,0.53,0.47,4.96,12.11,0.89,0.89,"",-18,-21.4,-38,-22.5,-2285990,-28.4,-2100601,-29.1,-66270,-37.9,-67,-7.3,-3491,-7.3
"02000","5","23","54","0","2017","A","","Alaska -- Statewide","Private","NAICS 23 Construction","State, NAICS Sector -- by ownership sector","All establishment sizes",2435,15162,1136196969,725109664,14434784,1441,74936,"",1.40,0.98,1.25,1.28,0.85,1.27,1.27,"",-38,-1.5,-1066,-6.6,-124132019,-9.8,-72476855,-9.1,-3808766,-20.9,-53,-3.5,-2729,-3.5
"02013","5","23","74","0","2017","A","N","Aleutians East Borough, Alaska","Private","NAICS 23 Construction","County, NAICS Sector -- by ownership sector","All establishment sizes",3,0,0,0,0,0,0,"N",0.37,0,0,0,0,0,0,"N",1,50.0,0,0,0,0,0,0,0,0,0,0,0,0
