"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","area_title","own_title","industry_title","agglvl_title","size_title","annual_avg_estabs_count","annual_avg_emplvl","total_annual_wages","taxable_annual_wages","annual_contributions","annual_avg_wkly_wage","avg_annual_pay","lq_disclosure_code","lq_annual_avg_estabs_count","lq_annual_avg_emplvl","lq_total_annual_wages","lq_taxable_annual_wages","lq_annual_contributions","lq_annual_avg_wkly_wage","lq_avg_annual_pay","oty_disclosure_code","oty_annual_avg_estabs_count_chg","oty_annual_avg_estabs_count_pct_chg","oty_annual_avg_emplvl_chg","oty_annual_avg_emplvl_pct_chg","oty_total_annual_wages_chg","oty_total_annual_wages_pct_chg","oty_taxable_annual_wages_chg","oty_taxable_annual_wages_pct_chg","oty_annual_contributions_chg","oty_annual_contributions_pct_chg","oty_annual_avg_wkly_wage_chg","oty_annual_avg_wkly_wage_pct_chg","oty_avg_annual_pay_chg","oty_avg_annual_pay_pct_chg"
"01069","5","23","74","0","2001","A","","Houston County, Alabama","Private","Construction","County, NAICS Sector -- by ownership sector","All establishment sizes",276,2619,74233142,27303720,338868,545,28341,"",0.98,1.07,1.05,0.98,0.71,0.98,0.98,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01071","5","23","74","0","2001","A","","Jackson County, Alabama","Private","Construction","County, NAICS Sector -- by ownership sector","All establishment sizes",58,400,11720765,4643770,107301,564,29332,"",0.63,0.45,0.47,0.49,0.39,1.03,1.03,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01073","5","23","74","0","2001","A","","Jefferson County, Alabama","Private","Construction","County, NAICS Sector -- by ownership sector","All establishment sizes",1577,21456,760541901,231176630,4162123,682,35446,"",0.87,1.08,1.02,1.04,1.04,0.94,0.94,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01075","5","23","74","0","2001","A","","Lamar County, Alabama","Private","Construction","County, NAICS Sector -- by ownership sector","All establishment sizes",27,196,4127428,1829927,28911,406,21112,"",0.87,0.75,0.59,0.63,0.37,0.79,0.79,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01077","5","23","74","0","2001","A","","Lauderdale County, Alabama","Private","Construction","County, NAICS Sector -- by ownership sector","All establishment sizes",174,1347,37766764,13144181,352339,539,28048,"",0.90,0.85,0.95,0.84,0.87,1.12,1.12,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01079","5","23","74","0","2001","A","","Lawrence County, Alabama","Private","Construction","County, NAICS Sector -- by ownership sector","All establishment sizes",58,273,5899535,3015233,93282,416,21610,"",1.36,0.84,0.44,0.78,0.94,0.52,0.52,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01081","5","23","74","0","2001","A","","Lee County, Alabama","Private","Construction","County, NAICS Sector -- by ownership sector","All establishment sizes",266,2069,52069447,19978076,242307,484,25167,"",1.27,0.98,0.90,1.05,0.69,0.92,0.92,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01083","5","23","74","0","2001","A","","Limestone County, Alabama","Private","Construction","County, NAICS Sector -- by ownership sector","All establishment sizes",132,851,19355155,8137510,141083,437,22746,"",1.21,0.77,0.49,0.71,0.46,0.63,0.63,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01085","5","23","74","0","2001","A","","Lowndes County, Alabama","Private","Construction","County, NAICS Sector -- by ownership sector","All establishment sizes",33,694,26963055,11413523,619270,747,38833,"",1.77,4.15,4.82,4.94,3.96,1.16,1.16,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01087","5","23","74","0","2001","A","","Macon County, Alabama","Private","Construction","County, NAICS Sector -- by ownership sector","All establishment sizes",16,119,2685184,1028721,17205,435,22628,"",0.59,0.38,0.33,0.71,0.59,0.87,0.87,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01089","5","23","74","0","2001","A","","Madison County, Alabama","Private","Construction","County, NAICS Sector -- by ownership sector","All establishment sizes",651,5764,161577260,57975217,951967,539,28032,"",0.90,0.71,0.50,0.67,0.56,0.71,0.71,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01091","5","23","74","0","2001","A","","Marengo County, Alabama","Private","Construction","County, NAICS Sector -- by ownership sector","All establishment sizes",42,272,6840038,3497292,65914,483,25132,"",0.77,0.64,0.60,0.79,0.85,0.95,0.95,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01093","5","23","74","0","2001","A","","Marion County, Alabama","Private","Construction","County, NAICS Sector -- by ownership sector","All establishment sizes",38,168,4712710,1927412,56934,539,28052,"",0.58,0.31,0.33,0.33,0.26,1.07,1.07,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01095","5","23","74","0","2001","A","","Marshall County, Alabama","Private","Construction","County, NAICS Sector -- by ownership sector","All establishment sizes",158,1436,35645084,14112967,249566,477,24830,"",0.83,0.80,0.77,0.68,0.55,0.97,0.97,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01097","5","23","74","0","2001","A","","Mobile County, Alabama","Private","Construction","County, NAICS Sector -- by ownership sector","All establishment sizes",1009,11485,348486648,128650192,2770733,584,30343,"",1.08,1.32,1.28,1.32,1.31,0.97,0.97,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01099","5","23","74","0","2001","A","","Monroe County, Alabama","Private","Construction","County, NAICS Sector -- by ownership sector","All establishment sizes",23,133,3189474,1396542,40944,463,24056,"",0.45,0.28,0.22,0.27,0.25,0.78,0.78,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01101","5","23","74","0","2001","A","","Montgomery County, Alabama","Private","Construction","County, NAICS Sector -- by ownership sector","All establishment sizes",522,5936,171194854,61306695,1078342,555,28840,"",0.83,0.87,0.79,0.95,0.90,0.91,0.91,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01103","5","23","74","0","2001","A","","Morgan County, Alabama","Private","Construction","County, NAICS Sector -- by ownership sector","All establishment sizes",275,4332,151356466,46550949,1418534,672,34936,"",1.03,1.67,1.85,1.55,1.77,1.10,1.10,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01105","5","23","74","0","2001","A","","Perry County, Alabama","Private","Construction","County, NAICS Sector -- by ownership sector","All establishment sizes",20,52,1087438,542575,12171,403,20946,"",1.03,0.40,0.38,0.51,0.41,0.96,0.96,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01107","5","23","74","0","2001","A","","Pickens County, Alabama","Private","Construction","County, NAICS Sector -- by ownership sector","All establishment sizes",33,101,2061299,941041,16450,394,20510,"",0.87,0.46,0.38,0.44,0.34,0.83,0.83,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01109","5","23","74","0","2001","A","","Pike County, Alabama","Private","Construction","County, NAICS Sector -- by ownership sector","All establishment sizes",61,467,14318422,5695378,214991,590,30666,"",0.90,0.79,0.94,0.91,1.57,1.20,1.19,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01111","5","23","74","0","2001","A","","Randolph County, Alabama","Private","Construction","County, NAICS Sector -- by ownership sector","All establishment sizes",19,95,1899756,948800,11533,385,20015,"",0.51,0.33,0.28,0.32,0.11,0.85,0.85,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01113","5","23","74","0","2001","A","","Russell County, Alabama","Private","Construction","County, NAICS Sector -- by ownership sector","All establishment sizes",119,1125,30487832,12480024,455368,521,27102,"",1.38,1.60,1.55,1.74,2.46,0.97,0.97,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01115","5","23","74","0","2001","A","","St. Clair County, Alabama","Private","Construction","County, NAICS Sector -- by ownership sector","All establishment sizes",181,925,24502623,9377646,114798,510,26501,"",1.61,1.31,1.35,1.26,0.84,1.04,1.03,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01117","5","23","74","0","2001","A","","Shelby County, Alabama","Private","Construction","County, NAICS Sector -- by ownership sector","All establishment sizes",543,4615,157931598,48019696,627126,658,34221,"",1.64,1.87,1.87,1.64,1.21,1.00,1.00,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01119","5","23","74","0","2001","A","","Sumter County, Alabama","Private","Construction","County, NAICS Sector -- by ownership sector","All establishment sizes",16,79,1895224,739394,9888,464,24117,"",0.59,0.39,0.37,0.40,0.23,0.97,0.97,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01121","5","23","74","0","2001","A","","Talladega County, Alabama","Private","Construction","County, NAICS Sector -- by ownership sector","All establishment sizes",138,1175,37424176,14239701,326216,613,31853,"",0.99,0.87,0.93,0.99,0.92,1.06,1.06,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01123","5","23","74","0","2001","A","","Tallapoosa County, Alabama","Private","Construction","County, NAICS Sector -- by ownership sector","All establishment sizes",109,487,10959138,5018706,87714,433,22500,"",1.28,0.60,0.52,0.53,0.27,0.88,0.88,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01125","5","23","74","0","2001","A","","Tuscaloosa County, Alabama","Private","Construction","County, NAICS Sector -- by ownership sector","All establishment sizes",507,5079,141280492,54147122,1443671,535,27816,"",1.31,1.28,1.12,1.41,1.84,0.88,0.88,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01127","5","23","74","0","2001","A","","Walker County, Alabama","Private","Construction","County, NAICS Sector -- by ownership sector","All establishment sizes",113,599,13147317,5460129,87284,422,21961,"",0.82,0.66,0.56,0.61,0.46,0.85,0.85,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01129","5","23","74","0","2001","A","","Washington County, Alabama","Private","Construction","County, NAICS Sector -- by ownership sector","All establishment sizes",29,310,9523523,4383797,227221,591,30738,"",1.14,1.40,1.01,1.87,3.26,0.72,0.72,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01131","5","23","74","0","2001","A","","Wilcox County, Alabama","Private","Construction","County, NAICS Sector -- by ownership sector","All establishment sizes",26,170,3760107,1768032,49588,425,22086,"",0.88,0.95,0.65,0.99,1.63,0.68,0.68,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01133","5","23","74","0","2001","A","","Winston County, Alabama","Private","Construction","County, NAICS Sector -- by ownership sector","All establishment sizes",35,210,4519553,2055722,34273,414,21505,"",0.66,0.46,0.41,0.39,0.17,0.90,0.90,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01999","5","23","74","0","2001","A","N","Unknown Or Undefined, Alabama","Private","Construction","County, NAICS Sector -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0,"N",0.00,0,0,0,0,0,0,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"02000","3","23","54","0","2001","A","N","Alaska -- Statewide","Local Government","Construction","State, NAICS Sector -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0,"N",0.00,0,0,0,0,0,0,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"02000","5","23","54","0","2001","A","","Alaska -- Statewide","Private","Construction","State, NAICS Sector -- by ownership sector","All establishment sizes",2367,14970,734642736,486418000,16546265,944,49073,"",1.26,1.01,1.30,1.35,1.02,1.28,1.28,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"02016","3","23","74","0","2001","A","N","Aleutian West Census Area, Alaska","Local Government","Construction","County, NAICS Sector -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0,"N",0.00,0,0,0,0,0,0,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"02016","5","23","74","0","2001","A","N","Aleutian West Census Area, Alaska","Private","Construction","County, NAICS Sector -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0,"N",0.00,0,0,0,0,0,0,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"02020","5","23","74","0","2001","A","","Anchorage Borough, Alaska","Private","Construction","County, NAICS Sector -- by ownership sector","All establishment sizes",923,7524,378442752,245996903,8331262,967,50297,"",1.31,1.08,1.34,1.37,1.09,1.25,1.25,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"02050","3","23","74","0","2001","A","","Bethel Census Area, Alaska","Local Government","Construction","County, NAICS Sector -- by ownership sector","All establishment sizes",23,64,2317641,2071266,75989,697,36260,"",118.26,12.35,17.92,166.18,340.80,1.45,1.45,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"02050","5","23","74","0","2001","A","","Bethel Census Area, Alaska","Private","Construction","County, NAICS Sector -- by ownership sector","All establishment sizes",16,36,1264492,995657,32965,683,35536,"",0.47,0.11,0.14,0.15,0.12,1.24,1.24,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"02060","3","23","74","0","2001","A","N","Bristol Bay Borough, Alaska","Local Government","Construction","County, NAICS Sector -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0,"N",0.00,0,0,0,0,0,0,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"02060","5","23","74","0","2001","A","","Bristol Bay Borough, Alaska","Private","Construction","County, NAICS Sector -- by ownership sector","All establishment sizes",5,33,2207833,1434562,54983,1296,67415,"",0.56,0.72,1.18,1.28,0.87,1.64,1.64,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"02068","3","23","74","0","2001","A","N","Denali Borough, Alaska","Local Government","Construction","County, NAICS Sector -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0,"N",0.00,0,0,0,0,0,0,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"02068","5","23","74","0","2001","A","","Denali Borough, Alaska","Private","Construction","County, NAICS Sector -- by ownership sector","All establishment sizes",3,6,142120,135687,4585,469,24363,"",0.31,0.06,0.04,0.05,0.03,0.72,0.72,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"02070","3","23","74","0","2001","A","N","Dillingham Census Area, Alaska","Local Government","Construction","County, NAICS Sector -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0,"N",0.00,0,0,0,0,0,0,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"02070","5","23","74","0","2001","A","","Dillingham Census Area, Alaska","Private","Construction","County, NAICS Sector -- by ownership sector","All establishment sizes",8,14,491308,409498,15238,696,36170,"",0.51,0.12,0.13,0.14,0.11,1.15,1.14,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"02090","3","23","74","0","2001","A","N","Fairbanks North Star Borough, Alaska","Local Government","Construction","County, NAICS Sector -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0,"N",0.00,0,0,0,0,0,0,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"02090","5","23","74","0","2001","A","","Fairbanks North Star Borough, Alaska","Private","Construction","County, NAICS Sector -- by ownership sector","All establishment sizes",323,2009,96954081,66694041,2341701,928,48272,"",1.65,1.17,1.55,1.89,1.47,1.33,1.33,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"02100","5","23","74","0","2001","A","","Haines Borough, Alaska","Private","Construction","County, NAICS Sector -- by ownership sector","All establishment sizes",12,55,3027364,1838787,69989,1054,54794,"",0.87,1.22,2.24,1.48,0.96,1.83,1.83,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"02110","5","23","74","0","2001","A","","Juneau Borough, Alaska","Private","Construction","County, NAICS Sector -- by ownership sector","All establishment sizes",136,793,37017429,24465476,835185,898,46695,"",1.36,0.90,1.17,1.61,1.24,1.31,1.30,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"02122","3","23","74","0","2001","A","N","Kenai Peninsula Borough, Alaska","Local Government","Construction","County, NAICS Sector -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0,"N",0.00,0,0,0,0,0,0,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"02122","5","23","74","0","2001","A","","Kenai Peninsula Borough, Alaska","Private","Construction","County, NAICS Sector -- by ownership sector","All establishment sizes",245,1196,48319796,36160734,1260261,777,40401,"",1.45,1.34,1.54,1.74,1.27,1.15,1.14,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"02130","5","23","74","0","2001","A","","Ketchikan Gateway Borough, Alaska","Private","Construction","County, NAICS Sector -- by ownership sector","All establishment sizes",71,391,19785949,11850057,390743,974,50625,"",1.24,1.08,1.59,1.42,0.95,1.47,1.47,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"02150","3","23","74","0","2001","A","N","Kodiak Island Borough, Alaska","Local Government","Construction","County, NAICS Sector -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0,"N",0.00,0,0,0,0,0,0,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"02150","5","23","74","0","2001","A","","Kodiak Island Borough, Alaska","Private","Construction","County, NAICS Sector -- by ownership sector","All establishment sizes",35,167,8403889,5245126,184432,968,50348,"",0.77,0.53,0.89,0.71,0.48,1.68,1.68,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0
