"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","area_title","own_title","industry_title","agglvl_title","size_title","annual_avg_estabs_count","annual_avg_emplvl","total_annual_wages","taxable_annual_wages","annual_contributions","annual_avg_wkly_wage","avg_annual_pay","lq_disclosure_code","lq_annual_avg_estabs_count","lq_annual_avg_emplvl","lq_total_annual_wages","lq_taxable_annual_wages","lq_annual_contributions","lq_annual_avg_wkly_wage","lq_avg_annual_pay","oty_disclosure_code","oty_annual_avg_estabs_count_chg","oty_annual_avg_estabs_count_pct_chg","oty_annual_avg_emplvl_chg","oty_annual_avg_emplvl_pct_chg","oty_total_annual_wages_chg","oty_total_annual_wages_pct_chg","oty_taxable_annual_wages_chg","oty_taxable_annual_wages_pct_chg","oty_annual_contributions_chg","oty_annual_contributions_pct_chg","oty_annual_avg_wkly_wage_chg","oty_annual_avg_wkly_wage_pct_chg","oty_avg_annual_pay_chg","oty_avg_annual_pay_pct_chg"
"01017","2","44-45","74","0","2016","A","N","Chambers County, Alabama","State Government","NAICS 44-45 Retail trade","County, NAICS Sector -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",38.19,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01017","5","44-45","74","0","2016","A","","Chambers County, Alabama","Private","NAICS 44-45 Retail trade","County, NAICS Sector -- by ownership sector","All establishment sizes",101,1023,25070447,8804197,98283,471,24505,"",1.57,1.14,1.38,1.28,1.42,1.21,1.21,"",-1,-1.0,-58,-5.4,425474,1.7,-447096,-4.8,-46365,-32.1,33,7.5,1705,7.5
"01019","2","44-45","74","0","2016","A","N","Cherokee County, Alabama","State Government","NAICS 44-45 Retail trade","County, NAICS Sector -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",56.31,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01019","5","44-45","74","0","2016","A","","Cherokee County, Alabama","Private","NAICS 44-45 Retail trade","County, NAICS Sector -- by ownership sector","All establishment sizes",78,847,22296180,7806693,91455,507,26339,"",1.79,1.50,2.10,1.87,1.76,1.41,1.41,"",-1,-1.3,-25,-2.9,44639,0.2,-172869,-2.2,-36678,-28.6,16,3.3,814,3.2
"01021","2","44-45","74","0","2016","A","N","Chilton County, Alabama","State Government","NAICS 44-45 Retail trade","County, NAICS Sector -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",30.23,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01021","5","44-45","74","0","2016","A","","Chilton County, Alabama","Private","NAICS 44-45 Retail trade","County, NAICS Sector -- by ownership sector","All establishment sizes",137,1445,37403566,12839350,145125,498,25888,"",1.68,1.38,1.83,1.41,1.25,1.33,1.33,"",-1,-0.7,-13,-0.9,978231,2.7,-61440,-0.5,-71206,-32.9,18,3.8,908,3.6
"01023","2","44-45","74","0","2016","A","N","Choctaw County, Alabama","State Government","NAICS 44-45 Retail trade","County, NAICS Sector -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",80.98,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01023","5","44-45","74","0","2016","A","","Choctaw County, Alabama","Private","NAICS 44-45 Retail trade","County, NAICS Sector -- by ownership sector","All establishment sizes",48,409,8505859,3335883,46598,400,20818,"",1.58,1.10,0.86,1.12,1.48,0.78,0.78,"",0,0.0,8,2.0,248336,3.0,181005,5.7,-17675,-27.5,4,1.0,247,1.2
"01025","2","44-45","74","0","2016","A","N","Clarke County, Alabama","State Government","NAICS 44-45 Retail trade","County, NAICS Sector -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",34.62,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01025","5","44-45","74","0","2016","A","","Clarke County, Alabama","Private","NAICS 44-45 Retail trade","County, NAICS Sector -- by ownership sector","All establishment sizes",128,1382,33008757,11947386,166818,459,23893,"",1.80,1.52,1.70,1.74,2.41,1.11,1.12,"",-1,-0.8,7,0.5,106291,0.3,155015,1.3,-37303,-18.3,-1,-0.2,-29,-0.1
"01027","5","44-45","74","0","2016","A","","Clay County, Alabama","Private","NAICS 44-45 Retail trade","County, NAICS Sector -- by ownership sector","All establishment sizes",36,270,4963972,2024521,22635,354,18385,"",1.57,0.62,0.61,0.58,0.72,0.99,0.99,"",-2,-5.3,-24,-8.2,-726386,-12.8,-259694,-11.4,-12577,-35.7,-18,-4.8,-981,-5.1
"01029","2","44-45","74","0","2016","A","N","Cleburne County, Alabama","State Government","NAICS 44-45 Retail trade","County, NAICS Sector -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",107.09,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01029","5","44-45","74","0","2016","A","","Cleburne County, Alabama","Private","NAICS 44-45 Retail trade","County, NAICS Sector -- by ownership sector","All establishment sizes",41,317,8823260,2836740,35510,536,27848,"",1.78,1.26,1.48,1.48,1.06,1.18,1.18,"",2,5.1,0,0.0,-371092,-4.0,8546,0.3,-14667,-29.2,-21,-3.8,-1118,-3.9
"01031","2","44-45","74","0","2016","A","N","Coffee County, Alabama","State Government","NAICS 44-45 Retail trade","County, NAICS Sector -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",21.34,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01031","5","44-45","74","0","2016","A","","Coffee County, Alabama","Private","NAICS 44-45 Retail trade","County, NAICS Sector -- by ownership sector","All establishment sizes",183,2364,67443754,20688738,252763,549,28536,"",1.59,1.39,2.11,1.39,1.44,1.52,1.52,"",2,1.1,32,1.4,2976404,4.6,461442,2.3,-74137,-22.7,17,3.2,892,3.2
"01033","2","44-45","74","0","2016","A","N","Colbert County, Alabama","State Government","NAICS 44-45 Retail trade","County, NAICS Sector -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,"N",35.56,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01033","5","44-45","74","0","2016","A","","Colbert County, Alabama","Private","NAICS 44-45 Retail trade","County, NAICS Sector -- by ownership sector","All establishment sizes",223,2885,85222882,25929574,369775,568,29545,"",1.61,1.08,1.34,1.21,1.28,1.24,1.24,"",-4,-1.8,85,3.0,4897301,6.1,80774,0.3,-89568,-19.5,16,2.9,857,3.0
"01035","2","44-45","74","0","2016","A","N","Conecuh County, Alabama","State Government","NAICS 44-45 Retail trade","County, NAICS Sector -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",90.94,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01035","5","44-45","74","0","2016","A","","Conecuh County, Alabama","Private","NAICS 44-45 Retail trade","County, NAICS Sector -- by ownership sector","All establishment sizes",36,281,5875391,2396997,27923,402,20909,"",1.33,0.73,0.79,0.78,0.75,1.07,1.07,"",-1,-2.7,-23,-7.6,194911,3.4,-28760,-1.2,-14112,-33.6,43,12.0,2233,12.0
"01037","5","44-45","74","0","2016","A","","Coosa County, Alabama","Private","NAICS 44-45 Retail trade","County, NAICS Sector -- by ownership sector","All establishment sizes",21,86,1634603,709125,8187,366,19007,"",1.59,0.57,0.54,0.62,0.50,0.94,0.94,"",1,5.0,9,11.7,113634,7.5,106125,17.6,200,2.5,-16,-4.2,-832,-4.2
"01039","2","44-45","74","0","2016","A","N","Covington County, Alabama","State Government","NAICS 44-45 Retail trade","County, NAICS Sector -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",25.58,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01039","5","44-45","74","0","2016","A","","Covington County, Alabama","Private","NAICS 44-45 Retail trade","County, NAICS Sector -- by ownership sector","All establishment sizes",182,1864,46236650,15895999,218984,477,24811,"",1.89,1.37,1.76,1.48,1.15,1.28,1.28,"",-7,-3.7,-33,-1.7,516218,1.1,-456826,-2.8,-73611,-25.2,13,2.8,706,2.9
"01041","2","44-45","74","0","2016","A","N","Crenshaw County, Alabama","State Government","NAICS 44-45 Retail trade","County, NAICS Sector -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",88.82,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01041","5","44-45","74","0","2016","A","","Crenshaw County, Alabama","Private","NAICS 44-45 Retail trade","County, NAICS Sector -- by ownership sector","All establishment sizes",33,272,5640447,2053594,25284,399,20743,"",1.19,0.64,0.67,0.56,0.42,1.04,1.04,"",0,0.0,10,3.8,480702,9.3,142836,7.5,-9452,-27.2,21,5.6,1062,5.4
"01043","2","44-45","74","0","2016","A","N","Cullman County, Alabama","State Government","NAICS 44-45 Retail trade","County, NAICS Sector -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",12.68,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01043","5","44-45","74","0","2016","A","","Cullman County, Alabama","Private","NAICS 44-45 Retail trade","County, NAICS Sector -- by ownership sector","All establishment sizes",339,3992,106018456,33798154,385764,511,26560,"",1.75,1.24,1.58,1.25,1.35,1.27,1.27,"",6,1.8,282,7.6,9426608,9.8,3141173,10.2,-90835,-19.1,10,2.0,521,2.0
"01045","1","44-45","74","0","2016","A","","Dale County, Alabama","Federal Government","NAICS 44-45 Retail trade","County, NAICS Sector -- by ownership sector","All establishment sizes",2,250,15097313,0,0,1160,60329,"",32.66,45.68,87.99,0.00,0.00,1.92,1.92,"",0,0.0,-16,-6.0,717486,5.0,0,0.0,0,0.0,119,11.4,6185,11.4
"01045","2","44-45","74","0","2016","A","N","Dale County, Alabama","State Government","NAICS 44-45 Retail trade","County, NAICS Sector -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,"N",52.68,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01045","5","44-45","74","0","2016","A","","Dale County, Alabama","Private","NAICS 44-45 Retail trade","County, NAICS Sector -- by ownership sector","All establishment sizes",130,1214,29314081,10591805,126465,464,24140,"",1.39,0.65,0.53,0.79,0.70,0.81,0.81,"",0,0.0,13,1.1,1621920,5.9,368229,3.6,-43876,-25.8,21,4.7,1079,4.7
"01047","2","44-45","74","0","2016","A","N","Dallas County, Alabama","State Government","NAICS 44-45 Retail trade","County, NAICS Sector -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",26.90,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01047","5","44-45","74","0","2016","A","","Dallas County, Alabama","Private","NAICS 44-45 Retail trade","County, NAICS Sector -- by ownership sector","All establishment sizes",160,1593,39243131,13323925,165280,474,24630,"",1.75,1.12,1.37,1.19,0.85,1.21,1.22,"",-4,-2.4,-61,-3.7,293897,0.8,-362670,-2.6,-68627,-29.3,21,4.6,1087,4.6
"01049","2","44-45","74","0","2016","A","N","DeKalb County, Alabama","State Government","NAICS 44-45 Retail trade","County, NAICS Sector -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",19.94,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01049","5","44-45","74","0","2016","A","","DeKalb County, Alabama","Private","NAICS 44-45 Retail trade","County, NAICS Sector -- by ownership sector","All establishment sizes",233,2332,61898431,20415480,265529,510,26544,"",1.89,1.01,1.36,1.04,1.32,1.35,1.35,"",-1,-0.4,77,3.4,3136776,5.3,596687,3.0,-61981,-18.9,9,1.8,485,1.9
"01051","2","44-45","74","0","2016","A","","Elmore County, Alabama","State Government","NAICS 44-45 Retail trade","County, NAICS Sector -- by ownership sector","All establishment sizes",3,8,232311,0,0,564,29345,"",51.08,7.69,11.94,0.00,0.00,1.56,1.57,"",0,0.0,0,0.0,-14482,-5.9,0,0.0,0,0.0,-11,-1.9,-569,-1.9
"01051","3","44-45","74","0","2016","A","N","Elmore County, Alabama","Local Government","NAICS 44-45 Retail trade","County, NAICS Sector -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,"N",22.21,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01051","5","44-45","74","0","2016","A","","Elmore County, Alabama","Private","NAICS 44-45 Retail trade","County, NAICS Sector -- by ownership sector","All establishment sizes",228,3714,91746832,31684053,378460,475,24701,"",1.58,1.70,2.19,1.88,2.24,1.29,1.29,"",7,3.2,104,2.9,4042103,4.6,1298791,4.3,-88248,-18.9,8,1.7,409,1.7
"01053","2","44-45","74","0","2016","A","N","Escambia County, Alabama","State Government","NAICS 44-45 Retail trade","County, NAICS Sector -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,"N",54.69,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01053","5","44-45","74","0","2016","A","","Escambia County, Alabama","Private","NAICS 44-45 Retail trade","County, NAICS Sector -- by ownership sector","All establishment sizes",173,1702,43754369,14785470,190892,495,25715,"",1.92,1.19,1.44,1.30,1.50,1.21,1.21,"",-2,-1.1,-40,-2.3,-453713,-1.0,-279949,-1.9,-71470,-27.2,7,1.4,342,1.3
"01055","2","44-45","74","0","2016","A","","Etowah County, Alabama","State Government","NAICS 44-45 Retail trade","County, NAICS Sector -- by ownership sector","All establishment sizes",3,13,387071,0,0,555,28850,"",33.42,6.77,10.34,0.00,0.00,1.48,1.48,"",0,0.0,0,0.0,5039,1.3,0,0.0,0,0.0,4,0.7,198,0.7
"01055","5","44-45","74","0","2016","A","","Etowah County, Alabama","Private","NAICS 44-45 Retail trade","County, NAICS Sector -- by ownership sector","All establishment sizes",377,4675,116442336,39379029,450529,479,24906,"",1.71,1.16,1.44,1.12,1.17,1.25,1.25,"",-1,-0.3,140,3.1,6032224,5.5,1549256,4.1,-146535,-24.5,11,2.4,559,2.3
"01057","5","44-45","74","0","2016","A","","Fayette County, Alabama","Private","NAICS 44-45 Retail trade","County, NAICS Sector -- by ownership sector","All establishment sizes",55,583,14332550,4953297,56962,473,24584,"",1.51,1.29,1.76,1.58,1.87,1.36,1.36,"",-2,-3.5,-3,-0.5,-142550,-1.0,80767,1.7,-20224,-26.2,-2,-0.4,-100,-0.4
"01059","2","44-45","74","0","2016","A","N","Franklin County, Alabama","State Government","NAICS 44-45 Retail trade","County, NAICS Sector -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",41.00,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01059","5","44-45","74","0","2016","A","","Franklin County, Alabama","Private","NAICS 44-45 Retail trade","County, NAICS Sector -- by ownership sector","All establishment sizes",97,923,19312568,7524294,86776,402,20927,"",1.62,0.80,0.88,0.79,0.60,1.10,1.10,"",-5,-4.9,-59,-6.0,-4197478,-17.9,-355175,-4.5,-38817,-30.9,-59,-12.8,-3024,-12.6
"01061","2","44-45","74","0","2016","A","N","Geneva County, Alabama","State Government","NAICS 44-45 Retail trade","County, NAICS Sector -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",47.06,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01061","5","44-45","74","0","2016","A","","Geneva County, Alabama","Private","NAICS 44-45 Retail trade","County, NAICS Sector -- by ownership sector","All establishment sizes",89,778,16217457,6510230,70163,401,20852,"",1.70,1.39,1.64,1.42,1.76,1.18,1.18,"",-2,-2.2,-27,-3.4,-820302,-4.8,-415572,-6.0,-27192,-27.9,-6,-1.5,-317,-1.5
"01063","2","44-45","74","0","2016","A","N","Greene County, Alabama","State Government","NAICS 44-45 Retail trade","County, NAICS Sector -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",145.04,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01063","5","44-45","74","0","2016","A","","Greene County, Alabama","Private","NAICS 44-45 Retail trade","County, NAICS Sector -- by ownership sector","All establishment sizes",25,164,3109473,1428844,15770,365,18999,"",1.47,0.84,0.85,1.05,0.70,1.01,1.01,"",-1,-3.8,-9,-5.2,-21682,-0.7,-136928,-8.7,-9700,-38.1,17,4.9,891,4.9
"01065","2","44-45","74","0","2016","A","N","Hale County, Alabama","State Government","NAICS 44-45 Retail trade","County, NAICS Sector -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",86.15,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01065","5","44-45","74","0","2016","A","","Hale County, Alabama","Private","NAICS 44-45 Retail trade","County, NAICS Sector -- by ownership sector","All establishment sizes",45,287,6656467,2402315,25958,447,23227,"",1.58,0.94,1.10,1.19,1.03,1.17,1.17,"",-3,-6.2,-6,-2.0,-149688,-2.2,-101938,-4.1,-10010,-27.8,1,0.2,31,0.1
"01067","2","44-45","74","0","2016","A","N","Henry County, Alabama","State Government","NAICS 44-45 Retail trade","County, NAICS Sector -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",69.03,0,0,0,0,0,0,"N",-1,-50.0,0,0,0,0,0,0,0,0,0,0,0,0
"01067","5","44-45","74","0","2016","A","","Henry County, Alabama","Private","NAICS 44-45 Retail trade","County, NAICS Sector -- by ownership sector","All establishment sizes",46,327,7871513,2858685,40902,464,24109,"",1.29,0.90,0.95,0.96,1.46,1.05,1.05,"",-4,-8.0,-47,-12.6,-980203,-11.1,-480464,-14.4,-11198,-21.5,8,1.8,415,1.8
"01069","2","44-45","74","0","2016","A","N","Houston County, Alabama","State Government","NAICS 44-45 Retail trade","County, NAICS Sector -- by ownership sector","All establishment sizes",4,0,0,0,0,0,0,"N",31.32,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01069","5","44-45","74","0","2016","A","","Houston County, Alabama","Private","NAICS 44-45 Retail trade","County, NAICS Sector -- by ownership sector","All establishment sizes",566,8051,223847504,69269623,832376,535,27803,"",1.80,1.54,1.88,1.64,1.86,1.22,1.22,"",-8,-1.4,-145,-1.8,2818970,1.3,-2021531,-2.8,-314870,-27.4,16,3.1,836,3.1
"01071","2","44-45","74","0","2016","A","N","Jackson County, Alabama","State Government","NAICS 44-45 Retail trade","County, NAICS Sector -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",23.75,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01071","5","44-45","74","0","2016","A","","Jackson County, Alabama","Private","NAICS 44-45 Retail trade","County, NAICS Sector -- by ownership sector","All establishment sizes",181,2329,53272037,19504678,247992,440,22877,"",1.75,1.28,1.51,1.32,1.06,1.17,1.18,"",1,0.6,51,2.2,2652470,5.2,406659,2.1,-99558,-28.6,13,3.0,654,2.9
"01073","2","44-45","74","0","2016","A","","Jefferson County, Alabama","State Government","NAICS 44-45 Retail trade","County, NAICS Sector -- by ownership sector","All establishment sizes",23,115,3279013,0,0,548,28493,"",28.96,6.37,6.26,0.00,0.00,0.98,0.98,"",0,0.0,2,1.8,92763,2.9,0,0.0,0,0.0,5,0.9,254,0.9
"01073","5","44-45","74","0","2016","A","","Jefferson County, Alabama","Private","NAICS 44-45 Retail trade","County, NAICS Sector -- by ownership sector","All establishment sizes",2766,37882,1081565298,333750868,3883860,549,28551,"",1.42,1.00,0.96,1.08,1.13,0.96,0.96,"",29,1.1,-320,-0.8,-2665506,-0.2,-3441048,-1.0,-1213313,-23.8,3,0.5,170,0.6
"01075","5","44-45","74","0","2016","A","","Lamar County, Alabama","Private","NAICS 44-45 Retail trade","County, NAICS Sector -- by ownership sector","All establishment sizes",42,336,8583997,2886908,41795,491,25529,"",1.41,0.88,1.08,0.94,1.44,1.22,1.23,"",-1,-2.3,5,1.5,40855,0.5,-76232,-2.6,-10424,-20.0,-5,-1.0,-275,-1.1
