"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","area_title","own_title","industry_title","agglvl_title","size_title","annual_avg_estabs_count","annual_avg_emplvl","total_annual_wages","taxable_annual_wages","annual_contributions","annual_avg_wkly_wage","avg_annual_pay","lq_disclosure_code","lq_annual_avg_estabs_count","lq_annual_avg_emplvl","lq_total_annual_wages","lq_taxable_annual_wages","lq_annual_contributions","lq_annual_avg_wkly_wage","lq_avg_annual_pay","oty_disclosure_code","oty_annual_avg_estabs_count_chg","oty_annual_avg_estabs_count_pct_chg","oty_annual_avg_emplvl_chg","oty_annual_avg_emplvl_pct_chg","oty_total_annual_wages_chg","oty_total_annual_wages_pct_chg","oty_taxable_annual_wages_chg","oty_taxable_annual_wages_pct_chg","oty_annual_contributions_chg","oty_annual_contributions_pct_chg","oty_annual_avg_wkly_wage_chg","oty_annual_avg_wkly_wage_pct_chg","oty_avg_annual_pay_chg","oty_avg_annual_pay_pct_chg"
"01019","5","23","74","0","2016","A","","Cherokee County, Alabama","Private","NAICS 23 Construction","County, NAICS Sector -- by ownership sector","All establishment sizes",34,88,3228903,826437,28358,704,36588,"",1.05,0.37,0.37,0.33,0.40,1.01,1.01,"",0,0.0,-5,-5.4,-258331,-7.4,-107528,-11.5,-14371,-33.6,-16,-2.2,-842,-2.2
"01021","5","23","74","0","2016","A","","Chilton County, Alabama","Private","NAICS 23 Construction","County, NAICS Sector -- by ownership sector","All establishment sizes",92,616,23667314,5978666,100210,739,38437,"",1.52,1.39,1.41,1.09,0.63,1.02,1.02,"",0,0.0,-35,-5.4,-1363268,-5.4,-541875,-8.3,-55491,-35.6,-1,-0.1,-27,-0.1
"01023","5","23","74","0","2016","A","N","Choctaw County, Alabama","Private","NAICS 23 Construction","County, NAICS Sector -- by ownership sector","All establishment sizes",14,0,0,0,0,0,0,"N",0.62,0,0,0,0,0,0,"N",-1,-6.7,0,0,0,0,0,0,0,0,0,0,0,0
"01025","5","23","74","0","2016","A","","Clarke County, Alabama","Private","NAICS 23 Construction","County, NAICS Sector -- by ownership sector","All establishment sizes",28,174,7052552,1656684,50276,782,40649,"",0.53,0.45,0.44,0.40,0.53,0.98,0.98,"",1,3.7,-11,-5.9,23172,0.3,-224337,-11.9,-18641,-27.0,51,7.0,2618,6.9
"01027","5","23","74","0","2016","A","","Clay County, Alabama","Private","NAICS 23 Construction","County, NAICS Sector -- by ownership sector","All establishment sizes",11,38,1439230,413064,19714,735,38210,"",0.65,0.21,0.22,0.20,0.46,1.07,1.07,"",-1,-8.3,-2,-5.0,61733,4.5,37574,10.0,233,1.2,69,10.4,3556,10.3
"01029","5","23","74","0","2016","A","","Cleburne County, Alabama","Private","NAICS 23 Construction","County, NAICS Sector -- by ownership sector","All establishment sizes",15,340,28168528,4662417,199855,1594,82910,"",0.88,3.19,5.79,4.02,4.32,1.82,1.82,"",3,25.0,60,21.4,-343419,-1.2,-221667,-4.5,-33567,-14.4,-364,-18.6,-18888,-18.6
"01031","5","23","74","0","2016","A","","Coffee County, Alabama","Private","NAICS 23 Construction","County, NAICS Sector -- by ownership sector","All establishment sizes",92,397,14466956,3795198,75628,701,36464,"",1.07,0.55,0.55,0.42,0.31,1.00,1.00,"",-1,-1.1,4,1.0,1701182,13.3,140095,3.8,-19236,-20.3,76,12.2,3940,12.1
"01033","5","23","74","0","2016","A","","Colbert County, Alabama","Private","NAICS 23 Construction","County, NAICS Sector -- by ownership sector","All establishment sizes",107,1424,71062249,15826317,835631,959,49892,"",1.04,1.26,1.37,1.22,2.11,1.08,1.08,"",7,7.0,49,3.6,1412356,2.0,-61661,-0.4,-101126,-10.8,-15,-1.5,-778,-1.5
"01035","5","23","74","0","2016","A","","Conecuh County, Alabama","Private","NAICS 23 Construction","County, NAICS Sector -- by ownership sector","All establishment sizes",12,65,2043891,645281,6507,605,31444,"",0.60,0.40,0.34,0.35,0.13,0.83,0.83,"",2,20.0,-7,-9.7,-647418,-24.1,-51591,-7.4,-4023,-38.2,-113,-15.7,-5892,-15.8
"01037","5","23","74","0","2016","A","","Coosa County, Alabama","Private","NAICS 23 Construction","County, NAICS Sector -- by ownership sector","All establishment sizes",8,21,645069,241131,4844,584,30356,"",0.82,0.33,0.26,0.35,0.21,0.77,0.77,"",0,0.0,6,40.0,183418,39.7,44689,22.7,-19,-0.4,2,0.3,84,0.3
"01039","5","23","74","0","2016","A","","Covington County, Alabama","Private","NAICS 23 Construction","County, NAICS Sector -- by ownership sector","All establishment sizes",71,459,16618257,4621016,120364,697,36238,"",0.99,0.80,0.77,0.71,0.46,0.96,0.96,"",1,1.4,-37,-7.5,-767189,-4.4,-299916,-6.1,-40703,-25.3,23,3.4,1187,3.4
"01041","5","23","74","0","2016","A","","Crenshaw County, Alabama","Private","NAICS 23 Construction","County, NAICS Sector -- by ownership sector","All establishment sizes",16,102,3590539,1089463,32737,674,35058,"",0.78,0.57,0.52,0.49,0.40,0.91,0.91,"",-1,-5.9,4,4.1,294331,8.9,-17030,-1.5,644,2.0,29,4.5,1509,4.5
"01043","5","23","74","0","2016","A","","Cullman County, Alabama","Private","NAICS 23 Construction","County, NAICS Sector -- by ownership sector","All establishment sizes",176,1314,53628045,14856242,518148,785,40823,"",1.22,0.97,0.98,0.91,1.31,1.01,1.01,"",-1,-0.6,32,2.5,5050357,10.4,1084713,7.9,24414,4.9,56,7.7,2941,7.8
"01045","5","23","74","0","2016","A","","Dale County, Alabama","Private","NAICS 23 Construction","County, NAICS Sector -- by ownership sector","All establishment sizes",61,568,28194138,6613116,123814,954,49630,"",0.88,0.72,0.62,0.82,0.49,0.86,0.86,"",-1,-1.6,84,17.4,6215240,28.3,1407265,27.0,-7120,-5.4,80,9.2,4172,9.2
"01047","5","23","74","0","2016","A","","Dallas County, Alabama","Private","NAICS 23 Construction","County, NAICS Sector -- by ownership sector","All establishment sizes",47,382,20211402,5512202,223054,1018,52956,"",0.69,0.64,0.86,0.81,0.84,1.35,1.35,"",3,6.8,3,0.8,1688394,9.1,759222,16.0,-25786,-10.4,78,8.3,4061,8.3
"01049","5","23","74","0","2016","A","","DeKalb County, Alabama","Private","NAICS 23 Construction","County, NAICS Sector -- by ownership sector","All establishment sizes",73,652,26876828,6388529,177648,793,41248,"",0.80,0.67,0.72,0.54,0.64,1.08,1.08,"",0,0.0,-20,-3.0,387266,1.5,-9862,-0.2,-55178,-23.7,35,4.6,1844,4.7
"01051","5","23","74","0","2016","A","","Elmore County, Alabama","Private","NAICS 23 Construction","County, NAICS Sector -- by ownership sector","All establishment sizes",147,746,31521656,7938474,196878,812,42250,"",1.37,0.81,0.92,0.78,0.85,1.14,1.14,"",6,4.3,9,1.2,1631096,5.5,-186861,-2.3,-45813,-18.9,32,4.1,1711,4.2
"01053","5","23","74","0","2016","A","","Escambia County, Alabama","Private","NAICS 23 Construction","County, NAICS Sector -- by ownership sector","All establishment sizes",64,441,16505647,4736970,115236,720,37435,"",0.96,0.73,0.66,0.69,0.66,0.91,0.91,"",2,3.2,9,2.1,491554,3.1,136869,3.0,-75235,-39.5,8,1.1,394,1.1
"01055","5","23","74","0","2016","A","","Etowah County, Alabama","Private","NAICS 23 Construction","County, NAICS Sector -- by ownership sector","All establishment sizes",126,1058,45365193,10521641,335334,824,42861,"",0.77,0.62,0.69,0.50,0.63,1.11,1.11,"",1,0.8,32,3.1,1737797,4.0,17529,0.2,-97741,-22.6,6,0.7,336,0.8
"01057","5","23","74","0","2016","A","","Fayette County, Alabama","Private","NAICS 23 Construction","County, NAICS Sector -- by ownership sector","All establishment sizes",21,82,3360815,820250,22778,787,40944,"",0.77,0.43,0.50,0.43,0.54,1.17,1.17,"",1,5.0,-21,-20.4,-981924,-22.6,-153379,-15.8,1097,5.1,-21,-2.6,-1049,-2.5
"01059","5","23","74","0","2016","A","","Franklin County, Alabama","Private","NAICS 23 Construction","County, NAICS Sector -- by ownership sector","All establishment sizes",34,210,6511086,2070842,79502,597,31030,"",0.76,0.43,0.36,0.36,0.40,0.84,0.84,"",1,3.0,-6,-2.8,231549,3.7,47563,2.4,4574,6.1,39,7.0,1992,6.9
"01061","5","23","74","0","2016","A","","Geneva County, Alabama","Private","NAICS 23 Construction","County, NAICS Sector -- by ownership sector","All establishment sizes",48,155,5221487,1634430,31080,650,33796,"",1.24,0.66,0.65,0.59,0.57,0.99,0.99,"",0,0.0,1,0.6,629558,13.7,39155,2.5,-10112,-24.5,75,13.0,3914,13.1
"01063","5","23","74","0","2016","A","","Greene County, Alabama","Private","NAICS 23 Construction","County, NAICS Sector -- by ownership sector","All establishment sizes",9,27,1718232,487288,6574,1209,62862,"",0.71,0.33,0.57,0.59,0.21,1.72,1.72,"",2,28.6,8,42.1,693263,67.6,119694,32.6,1297,24.6,148,13.9,7707,14.0
"01065","5","23","74","0","2016","A","","Hale County, Alabama","Private","NAICS 23 Construction","County, NAICS Sector -- by ownership sector","All establishment sizes",20,157,6752931,1619453,47163,827,43012,"",0.94,1.22,1.36,1.32,1.35,1.12,1.12,"",-2,-9.1,10,6.8,951276,16.4,187025,13.1,-1608,-3.3,69,9.1,3612,9.2
"01067","5","23","74","0","2016","A","","Henry County, Alabama","Private","NAICS 23 Construction","County, NAICS Sector -- by ownership sector","All establishment sizes",28,168,8295248,1904660,51874,952,49499,"",1.06,1.10,1.22,1.06,1.34,1.11,1.11,"",-3,-9.7,-80,-32.3,-2582505,-23.7,-682507,-26.4,-37805,-42.2,108,12.8,5608,12.8
"01069","5","23","74","0","2016","A","","Houston County, Alabama","Private","NAICS 23 Construction","County, NAICS Sector -- by ownership sector","All establishment sizes",217,1924,82978120,19926813,581104,829,43128,"",0.93,0.87,0.85,0.78,0.94,0.98,0.98,"",6,2.8,-125,-6.1,-7010333,-7.8,-1927902,-8.8,-309240,-34.7,-16,-1.9,-797,-1.8
"01071","5","23","74","0","2016","A","","Jackson County, Alabama","Private","NAICS 23 Construction","County, NAICS Sector -- by ownership sector","All establishment sizes",59,477,19003849,5310464,145219,766,39847,"",0.77,0.62,0.66,0.59,0.45,1.06,1.06,"",5,9.3,20,4.4,1163312,6.5,226764,4.5,-22254,-13.3,16,2.1,830,2.1
"01073","3","23","74","0","2016","A","N","Jefferson County, Alabama","Local Government","NAICS 23 Construction","County, NAICS Sector -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",0.12,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01073","5","23","74","0","2016","A","","Jefferson County, Alabama","Private","NAICS 23 Construction","County, NAICS Sector -- by ownership sector","All establishment sizes",1160,14823,883622171,156336729,4151658,1146,59612,"",0.80,0.92,0.96,0.84,0.88,1.04,1.04,"",38,3.4,142,1.0,27577038,3.2,1417698,0.9,-875346,-17.4,25,2.2,1300,2.2
"01075","5","23","74","0","2016","A","","Lamar County, Alabama","Private","NAICS 23 Construction","County, NAICS Sector -- by ownership sector","All establishment sizes",14,64,2380710,640304,10606,717,37296,"",0.63,0.40,0.37,0.34,0.26,0.92,0.92,"",1,7.7,0,0.0,146891,6.6,18308,2.9,-10778,-50.4,47,7.0,2438,7.0
"01077","5","23","74","0","2016","A","","Lauderdale County, Alabama","Private","NAICS 23 Construction","County, NAICS Sector -- by ownership sector","All establishment sizes",149,1289,56016289,14086445,547963,836,43471,"",0.90,0.93,1.09,0.89,1.28,1.18,1.18,"",-1,-0.7,14,1.1,5620407,11.2,262691,1.9,-91815,-14.4,76,10.0,3958,10.0
"01079","5","23","74","0","2016","A","","Lawrence County, Alabama","Private","NAICS 23 Construction","County, NAICS Sector -- by ownership sector","All establishment sizes",39,237,9477422,2486360,112969,769,39975,"",1.13,1.07,1.19,1.15,1.90,1.11,1.11,"",-2,-4.9,44,22.8,1746075,22.6,284251,12.9,17971,18.9,-3,-0.4,-170,-0.4
"01081","3","23","74","0","2016","A","N","Lee County, Alabama","Local Government","NAICS 23 Construction","County, NAICS Sector -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,"N",1.38,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01081","5","23","74","0","2016","A","","Lee County, Alabama","Private","NAICS 23 Construction","County, NAICS Sector -- by ownership sector","All establishment sizes",257,1975,97524776,23629448,667950,950,49378,"",1.05,0.74,0.90,0.83,0.95,1.22,1.22,"",25,10.8,317,19.1,20948742,27.4,5947793,33.6,217028,48.1,62,7.0,3199,6.9
"01083","5","23","74","0","2016","A","","Limestone County, Alabama","Private","NAICS 23 Construction","County, NAICS Sector -- by ownership sector","All establishment sizes",153,2232,143438553,38615239,2153012,1236,64279,"",1.37,2.10,2.64,3.19,4.46,1.26,1.26,"",9,6.2,-203,-8.3,-379842,-0.3,4849547,14.4,201802,10.3,100,8.8,5224,8.8
"01085","5","23","74","0","2016","A","","Lowndes County, Alabama","Private","NAICS 23 Construction","County, NAICS Sector -- by ownership sector","All establishment sizes",15,172,8400608,2088622,92998,941,48912,"",1.16,1.51,1.52,1.55,1.87,1.01,1.01,"",2,15.4,110,177.4,6203599,282.4,1485116,246.1,81124,683.2,257,37.6,13333,37.5
"01087","5","23","74","0","2016","A","N","Macon County, Alabama","Private","NAICS 23 Construction","County, NAICS Sector -- by ownership sector","All establishment sizes",13,0,0,0,0,0,0,"N",0.70,0,0,0,0,0,0,"N",2,18.2,0,0,0,0,0,0,0,0,0,0,0,0
"01089","5","23","74","0","2016","A","","Madison County, Alabama","Private","NAICS 23 Construction","County, NAICS Sector -- by ownership sector","All establishment sizes",598,5155,232637493,54478413,1393420,868,45133,"",0.80,0.57,0.42,0.54,0.47,0.73,0.73,"",19,3.3,218,4.4,18079545,8.4,3037179,5.9,-131244,-8.6,32,3.8,1671,3.8
"01091","5","23","74","0","2016","A","","Marengo County, Alabama","Private","NAICS 23 Construction","County, NAICS Sector -- by ownership sector","All establishment sizes",34,382,20452064,5031199,176291,1030,53574,"",0.83,1.15,1.44,1.32,1.85,1.25,1.25,"",3,9.7,101,35.9,7510538,58.0,2120312,72.8,65943,59.8,143,16.1,7437,16.1
"01093","5","23","74","0","2016","A","","Marion County, Alabama","Private","NAICS 23 Construction","County, NAICS Sector -- by ownership sector","All establishment sizes",27,132,3659638,1315747,30219,534,27742,"",0.55,0.29,0.22,0.24,0.14,0.76,0.76,"",-1,-3.6,-27,-17.0,-961186,-20.8,-289913,-18.1,-12874,-29.9,-23,-4.1,-1244,-4.3
"01095","5","23","74","0","2016","A","","Marshall County, Alabama","Private","NAICS 23 Construction","County, NAICS Sector -- by ownership sector","All establishment sizes",136,982,38486099,9802051,232811,754,39202,"",0.83,0.58,0.61,0.48,0.43,1.05,1.05,"",6,4.6,31,3.3,2797258,7.8,83203,0.9,-50737,-17.9,32,4.4,1655,4.4
"01097","5","23","74","0","2016","A","","Mobile County, Alabama","Private","NAICS 23 Construction","County, NAICS Sector -- by ownership sector","All establishment sizes",777,10115,516363503,115697471,3813422,982,51048,"",0.98,1.27,1.31,1.23,1.30,1.03,1.03,"",29,3.9,257,2.6,33577621,7.0,3097714,2.8,-937370,-19.7,40,4.2,2074,4.2
"01099","5","23","74","0","2016","A","","Monroe County, Alabama","Private","NAICS 23 Construction","County, NAICS Sector -- by ownership sector","All establishment sizes",16,143,6721873,1543516,45710,906,47088,"",0.46,0.50,0.52,0.49,0.61,1.05,1.05,"",1,6.7,20,16.3,1215238,22.1,379153,32.6,9194,25.2,44,5.1,2258,5.0
"01101","5","23","74","0","2016","A","","Montgomery County, Alabama","Private","NAICS 23 Construction","County, NAICS Sector -- by ownership sector","All establishment sizes",354,4143,221752364,42532453,1209556,1029,53522,"",0.70,0.67,0.73,0.68,0.70,1.09,1.09,"",-3,-0.8,54,1.3,14280770,6.9,532908,1.3,-350248,-22.5,53,5.4,2787,5.5
"01103","5","23","74","0","2016","A","","Morgan County, Alabama","Private","NAICS 23 Construction","County, NAICS Sector -- by ownership sector","All establishment sizes",226,2892,140878865,31234442,1006189,937,48715,"",1.02,1.31,1.35,1.12,1.33,1.03,1.03,"",5,2.3,75,2.7,5706176,4.2,1380982,4.6,-26618,-2.6,14,1.5,722,1.5
"01105","5","23","74","0","2016","A","","Perry County, Alabama","Private","NAICS 23 Construction","County, NAICS Sector -- by ownership sector","All establishment sizes",7,47,1508072,431882,8643,612,31805,"",0.57,0.48,0.46,0.50,0.42,0.95,0.95,"",0,0.0,5,11.9,31662,2.1,50873,13.4,592,7.4,-59,-8.8,-3071,-8.8
"01107","5","23","74","0","2016","A","","Pickens County, Alabama","Private","NAICS 23 Construction","County, NAICS Sector -- by ownership sector","All establishment sizes",21,54,2137687,520109,12455,762,39648,"",0.79,0.30,0.30,0.28,0.27,0.98,0.98,"",-1,-4.5,0,0.0,59449,2.9,-24413,-4.5,-1945,-13.5,25,3.4,1339,3.5
"01109","5","23","74","0","2016","A","","Pike County, Alabama","Private","NAICS 23 Construction","County, NAICS Sector -- by ownership sector","All establishment sizes",37,301,11955660,2974794,79064,763,39698,"",0.67,0.46,0.42,0.40,0.35,0.91,0.91,"",0,0.0,-1,-0.3,815369,7.3,-52363,-1.7,-44592,-36.1,53,7.5,2799,7.6
"01111","5","23","74","0","2016","A","","Randolph County, Alabama","Private","NAICS 23 Construction","County, NAICS Sector -- by ownership sector","All establishment sizes",26,115,3819635,1196538,33838,637,33142,"",0.88,0.53,0.49,0.51,0.53,0.93,0.93,"",-1,-3.7,2,1.8,556037,17.0,23890,2.0,-21513,-38.9,81,14.6,4218,14.6
"01113","5","23","74","0","2016","A","","Russell County, Alabama","Private","NAICS 23 Construction","County, NAICS Sector -- by ownership sector","All establishment sizes",91,617,25904073,7159504,262627,807,41967,"",1.28,0.95,1.02,0.96,1.39,1.06,1.07,"",6,7.1,40,6.9,2529175,10.8,980326,15.9,27701,11.8,28,3.6,1473,3.6
"01115","5","23","74","0","2016","A","","St. Clair County, Alabama","Private","NAICS 23 Construction","County, NAICS Sector -- by ownership sector","All establishment sizes",176,1208,51930887,12903973,237889,826,42974,"",1.52,1.33,1.44,1.16,0.80,1.09,1.09,"",7,4.1,66,5.8,3948620,8.2,442713,3.6,-67305,-22.1,18,2.2,958,2.3
"01117","5","23","74","0","2016","A","","Shelby County, Alabama","Private","NAICS 23 Construction","County, NAICS Sector -- by ownership sector","All establishment sizes",517,5379,280176754,62835167,1975348,1002,52090,"",1.14,1.36,1.28,1.20,1.43,0.94,0.94,"",11,2.2,65,1.2,9863745,3.6,3411969,5.7,11010,0.6,24,2.5,1218,2.4
"01119","5","23","74","0","2016","A","","Sumter County, Alabama","Private","NAICS 23 Construction","County, NAICS Sector -- by ownership sector","All establishment sizes",13,59,3182644,609880,17157,1034,53791,"",0.69,0.41,0.54,0.46,0.37,1.31,1.31,"",-1,-7.1,-12,-16.9,-740742,-18.9,-280600,-31.5,-1480,-7.9,-31,-2.9,-1598,-2.9
"01121","5","23","74","0","2016","A","","Talladega County, Alabama","Private","NAICS 23 Construction","County, NAICS Sector -- by ownership sector","All establishment sizes",93,737,32253554,8191821,227745,841,43753,"",0.88,0.54,0.48,0.51,0.56,0.88,0.88,"",-3,-3.1,-79,-9.7,-5144824,-13.8,-2011091,-19.7,-199114,-46.6,-40,-4.5,-2074,-4.5
"01123","5","23","74","0","2016","A","","Tallapoosa County, Alabama","Private","NAICS 23 Construction","County, NAICS Sector -- by ownership sector","All establishment sizes",74,505,20915864,5869615,148503,796,41383,"",1.14,0.79,0.91,0.73,0.63,1.15,1.15,"",2,2.8,39,8.4,3776762,22.0,940876,19.1,16651,12.6,89,12.6,4637,12.6
"01125","5","23","74","0","2016","A","","Tuscaloosa County, Alabama","Private","NAICS 23 Construction","County, NAICS Sector -- by ownership sector","All establishment sizes",402,4013,184191400,41608898,908978,883,45896,"",1.13,0.93,0.91,0.89,0.77,0.98,0.98,"",3,0.8,265,7.1,23158183,14.4,3702404,9.8,-102936,-10.2,57,6.9,2928,6.8
"01127","5","23","74","0","2016","A","","Walker County, Alabama","Private","NAICS 23 Construction","County, NAICS Sector -- by ownership sector","All establishment sizes",92,497,22090080,5417129,144240,855,44484,"",0.85,0.59,0.67,0.58,0.59,1.14,1.14,"",2,2.2,-57,-10.3,-1657169,-7.0,-342141,-5.9,-21446,-12.9,30,3.6,1606,3.7
"01129","5","23","74","0","2016","A","","Washington County, Alabama","Private","NAICS 23 Construction","County, NAICS Sector -- by ownership sector","All establishment sizes",24,182,8734993,2327160,104825,924,48060,"",1.17,1.08,0.81,1.29,2.24,0.75,0.75,"",2,9.1,-35,-16.1,-501546,-5.4,102045,4.6,6719,6.8,107,13.1,5577,13.1
"01131","5","23","74","0","2016","A","","Wilcox County, Alabama","Private","NAICS 23 Construction","County, NAICS Sector -- by ownership sector","All establishment sizes",16,84,2987509,964327,24784,684,35566,"",0.89,0.65,0.51,0.72,0.70,0.79,0.79,"",1,6.7,6,7.7,150219,5.3,60270,6.7,-2178,-8.1,-15,-2.1,-771,-2.1
"01133","5","23","74","0","2016","A","","Winston County, Alabama","Private","NAICS 23 Construction","County, NAICS Sector -- by ownership sector","All establishment sizes",26,133,5791114,1339567,23763,841,43707,"",0.69,0.38,0.45,0.29,0.18,1.19,1.19,"",0,0.0,14,11.8,925294,19.0,201706,17.7,-7670,-24.4,54,6.9,2760,6.7
"01999","5","23","74","0","2016","A","","Unknown Or Undefined, Alabama","Private","NAICS 23 Construction","County, NAICS Sector -- by ownership sector","All establishment sizes",1164,6425,362984247,95659642,3186755,1086,56496,"",1.20,2.72,2.13,2.26,2.01,0.78,0.78,"",46,4.1,499,8.4,40964797,12.7,10970055,13.0,-210305,-6.2,41,3.9,2154,4.0
"02000","2","23","54","0","2016","A","N","Alaska -- Statewide","State Government","NAICS 23 Construction","State, NAICS Sector -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,"N",0.49,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0
"02000","3","23","54","0","2016","A","","Alaska -- Statewide","Local Government","NAICS 23 Construction","State, NAICS Sector -- by ownership sector","All establishment sizes",84,169,8053670,7220144,175042,916,47631,"",8.08,0.67,0.64,6.72,15.24,0.96,0.96,"",-24,-22.2,-40,-19.1,-2079505,-20.5,-1525186,-17.4,-81919,-31.9,-18,-1.9,-950,-2.0
"02000","5","23","54","0","2016","A","","Alaska -- Statewide","Private","NAICS 23 Construction","State, NAICS Sector -- by ownership sector","All establishment sizes",2473,16228,1260328988,797586519,18243550,1494,77665,"",1.41,1.06,1.40,1.41,0.97,1.32,1.32,"",-32,-1.3,-1434,-8.1,-175879440,-12.2,-92385462,-10.4,-5467388,-23.1,-70,-4.5,-3652,-4.5
"02013","5","23","74","0","2016","A","N","Aleutian East Borough, Alaska","Private","NAICS 23 Construction","County, NAICS Sector -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,"N",0.24,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"02016","3","23","74","0","2016","A","N","Aleutian West Census Area, Alaska","Local Government","NAICS 23 Construction","County, NAICS Sector -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",12.70,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
